SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
18,fa-en,fl,7,1.0996974942747046,0.7127179967265045,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,1.637426114873669,nan
19,fa-en,fl,7,0.017304543177506165,0.6766152829545141,1.5058146491896944,1.1075834985045343,nan,1.2228326887572956,1.087546414033506,nan,0.7568187496127248,nan
20,fa-en,fl,7,-0.42549257318043865,0.6766152829545141,1.5058146491896944,1.1075834985045343,nan,1.1178833884077648,1.087546414033506,nan,0.8086191828633685,nan
21,fa-en,fl,7,0.11570390236816057,0.7127179967265045,1.1347599312016212,1.0675323814805775,nan,0.34825518584453913,1.087546414033506,nan,1.4820248151217377,nan
22,fa-en,fl,7,-0.2778935343944571,-1.9949855361727746,1.5058146491896944,-0.1340011292381267,nan,-0.5263223170682173,0.15866061743194365,nan,1.3266235153698063,nan
23,fa-en,fl,7,-0.4746922527757659,-0.1898498475732552,0.39265049522547435,-0.6947167675735221,nan,-0.3164237163691558,-0.2836659523783241,nan,-0.5381920816533697,nan
24,fa-en,fl,7,1.1488971738700318,-0.1898498475732552,0.3396426783700353,-0.7748190016214357,nan,0.6980861870096416,1.087546414033506,nan,0.6532178831114372,nan
25,fa-en,fl,7,0.3125026207494694,-0.1898498475732552,0.39265049522547435,-0.6947167675735221,nan,-1.3309336197479533,1.087546414033506,nan,0.03161268410371184,nan
26,fa-en,fl,7,2.4772885229438666,-1.1646231194169956,1.5058146491896944,1.1075834985045343,nan,1.2228326887572956,1.087546414033506,nan,1.637426114873669,nan
27,fa-en,fl,7,0.11570390236816057,0.6766152829545141,1.5058146491896944,-0.7748190016214357,nan,0.9079847877087033,1.087546414033506,nan,1.6892265481243127,nan
28,fa-en,fl,7,0.460101659535451,-0.1898498475732552,0.8697208469244259,-0.8549212356693493,nan,-1.4008998199809737,-0.7702251791696186,nan,-0.22738948214950708,nan
29,fa-en,fl,7,1.2964962126560136,0.7127179967265045,1.5058146491896944,1.1075834985045343,nan,1.0829002882912546,0.6009871872422115,nan,0.9122200493646561,nan
30,fa-en,fl,7,1.2472965330606862,0.6766152829545141,0.4986661289363525,0.9874301474326639,nan,1.1178833884077648,-0.7259925221885919,nan,0.49781658335950585,nan
31,fa-en,fl,7,0.2633029411541422,0.6766152829545141,1.028744297490743,1.0274812644566207,nan,1.2228326887572956,0.0701953034698901,nan,1.2748230821191626,nan
32,fa-en,fl,7,-0.5730916119664203,-1.9949855361727746,0.6576895795026696,-1.2954835229328743,nan,-1.4008998199809737,-0.9471558070937257,nan,-0.6417929481546574,nan
33,fa-en,fl,7,0.16490358196348778,-0.1898498475732552,0.7637052132135478,0.10630557290561414,nan,0.5581537865436007,0.6894525012042649,nan,-0.27918991540015087,nan
34,fa-en,fl,7,0.017304543177506165,-1.9949855361727746,-0.45547457446155054,-1.0151257037651764,nan,-0.7362209177672788,-0.504829237283458,nan,-0.020187749146931944,nan
35,fa-en,fl,7,2.4772885229438666,0.7127179967265045,1.5058146491896944,1.0675323814805775,nan,1.1878495886407854,1.087546414033506,nan,0.8086191828633685,nan
36,fa-en,fl,7,-0.3762928935851115,0.6766152829545141,1.0817521143461821,0.8672767963607935,nan,1.152866488524275,1.087546414033506,nan,0.03161268410371184,nan
37,fa-en,fl,7,1.2964962126560136,0.7127179967265045,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,0.9122200493646561,nan
38,fa-en,fl,7,-0.2778935343944571,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.0479171881747442,1.087546414033506,nan,0.3424152836075745,nan
39,fa-en,fl,7,0.3125026207494694,-0.1898498475732552,0.23362704465915718,0.02620333885770052,nan,1.0479171881747442,0.291358588375024,nan,-0.07198818239757572,nan
40,fa-en,fl,7,1.2472965330606862,0.6766152829545141,1.5058146491896944,0.9874301474326639,nan,1.2228326887572956,1.087546414033506,nan,0.6532178831114372,nan
41,fa-en,fl,7,-0.6714909711570747,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,0.9640204826152999,nan
42,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.1878495886407854,1.087546414033506,nan,1.1194217823672312,nan
43,fa-en,fl,7,-0.17949417520380265,-1.9949855361727746,0.3396426783700353,-0.7748190016214357,nan,-0.5962885173012379,-0.9471558070937257,nan,-0.7453938146559449,nan
44,fa-en,fl,7,-0.03189513641782104,0.6766152829545141,0.7637052132135478,-0.7748190016214357,nan,0.9429678878252135,1.087546414033506,nan,-0.12378861564821951,nan
45,fa-en,fl,7,1.2472965330606862,0.7127179967265045,0.1806192278037181,1.0675323814805775,nan,0.9079847877087033,0.9548484430904256,nan,-0.22738948214950708,nan
46,fa-en,fl,7,0.21410326155881498,0.7127179967265045,0.23362704465915718,-0.7748190016214357,nan,-0.6662547175342584,0.5567545302611846,nan,-0.3827907819014384,nan
47,fa-en,fl,7,2.3296894841578846,0.6766152829545141,1.5058146491896944,1.1075834985045343,nan,0.34825518584453913,1.087546414033506,nan,0.7568187496127248,nan
48,fa-en,fl,7,0.16490358196348778,-0.1898498475732552,0.4986661289363525,-0.7748190016214357,nan,0.34825518584453913,-0.106735324454217,nan,-0.020187749146931944,nan
49,fa-en,fl,7,0.21410326155881498,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.1878495886407854,1.087546414033506,nan,0.3942157168582183,nan
50,fa-en,fl,7,-0.17949417520380265,0.7127179967265045,0.8167130300689868,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,0.6532178831114372,nan
51,fa-en,fl,7,-0.4746922527757659,-1.9949855361727746,0.1806192278037181,-1.0151257037651764,nan,-0.49133921695170707,-0.902923150112699,nan,-0.486391648402726,nan
52,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,0.5496170166101496,nan
53,fa-en,fl,7,-0.7698903303477291,-0.1898498475732552,0.23362704465915718,-0.8148701186453925,nan,-0.6312716174177481,-0.7259925221885919,nan,-0.12378861564821951,nan
54,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.5058146491896944,1.1075834985045343,nan,1.2228326887572956,1.087546414033506,nan,0.9640204826152999,nan
55,fa-en,fl,7,0.8044994167027414,0.6766152829545141,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,1.2230226488685187,nan
56,fa-en,fl,7,-0.5730916119664203,-1.9949855361727746,0.23362704465915718,-0.7347678845974789,nan,-0.6312716174177481,-0.7702251791696186,nan,-0.486391648402726,nan
57,fa-en,fl,7,0.4109019799401238,0.6766152829545141,0.23362704465915718,1.0675323814805775,nan,0.2782889856115186,1.087546414033506,nan,0.3424152836075745,nan
58,fa-en,fl,7,-0.08109481601314825,0.6766152829545141,-0.4024667576061115,-0.7347678845974789,nan,-0.49133921695170707,1.087546414033506,nan,0.3424152836075745,nan
59,fa-en,fl,7,-0.7206906507524019,-1.9949855361727746,-0.1374276733289162,-1.3755857569807879,nan,0.38323828596104936,-0.6817598652075652,nan,-0.5899925149040135,nan
60,fa-en,fl,7,0.460101659535451,0.6766152829545141,1.18776774805706,0.6670212112410094,nan,1.152866488524275,0.9990811000714525,nan,0.4460161501088621,nan
61,fa-en,fl,7,-0.2778935343944571,0.6766152829545141,0.1806192278037181,1.0274812644566207,nan,0.9079847877087033,1.087546414033506,nan,0.5496170166101496,nan
62,fa-en,fl,7,-0.4746922527757659,-1.9949855361727746,0.4986661289363525,-1.2554324059089175,nan,-0.5263223170682173,-0.504829237283458,nan,-0.6935933814053011,nan
63,fa-en,fl,7,0.11570390236816057,0.6766152829545141,0.1806192278037181,-1.6158924591245287,nan,0.34825518584453913,0.6894525012042649,nan,-0.020187749146931944,nan
64,fa-en,fl,7,-0.7206906507524019,-1.9949855361727746,0.39265049522547435,-1.2954835229328743,nan,-1.3659167198644635,-0.5490618942644848,nan,-0.7971942479065887,nan
65,fa-en,fl,7,-0.32709321398978425,-0.1898498475732552,0.23362704465915718,1.0675323814805775,nan,0.9079847877087033,0.3355912453560508,nan,0.08341311735435562,nan
66,fa-en,fl,7,0.9028987758933958,0.6766152829545141,1.5058146491896944,1.1075834985045343,nan,1.2228326887572956,1.087546414033506,nan,1.171222215617875,nan
67,fa-en,fl,7,2.4772885229438666,-0.1898498475732552,1.5058146491896944,1.0675323814805775,nan,1.2228326887572956,1.087546414033506,nan,1.2748230821191626,nan
68,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.0817521143461821,1.0274812644566207,nan,1.2228326887572956,0.9548484430904256,nan,0.6532178831114372,nan
69,fa-en,fl,7,-0.22869385479912985,-1.9949855361727746,0.1806192278037181,-1.2554324059089175,nan,-0.5962885173012379,-0.19520063841627056,nan,-0.22738948214950708,nan
70,fa-en,fl,7,-0.8190900099430564,-1.9949855361727746,0.23362704465915718,0.10630557290561414,nan,0.34825518584453913,-0.1509679814352438,nan,-0.07198818239757572,nan
71,fa-en,fl,7,-0.22869385479912985,0.6766152829545141,0.6576895795026696,-0.8148701186453925,-0.8992418683683584,nan,0.4682892162991311,nan,0.3424152836075745,nan
72,fa-en,fl,7,0.460101659535451,0.6766152829545141,1.5058146491896944,1.1075834985045343,0.7236086909526628,nan,0.8663831291283721,nan,0.5496170166101496,nan
73,fa-en,fl,7,0.4109019799401238,0.6766152829545141,0.3396426783700353,0.747123445288923,0.5690514948268512,nan,0.9548484430904256,nan,0.29061485035693074,nan
74,fa-en,fl,7,0.21410326155881498,0.6766152829545141,0.23362704465915718,0.8672767963607935,-0.35829168192801797,nan,-0.06250266747319023,nan,0.4460161501088621,nan
75,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.5058146491896944,1.1075834985045343,-0.20373448580220643,nan,1.087546414033506,nan,0.9640204826152999,nan
76,fa-en,fl,7,-0.42549257318043865,-1.9949855361727746,-0.6675058418833067,-1.1352790548370468,-1.2083562606199814,nan,-1.6991109757711809,nan,-0.8489946811572324,nan
77,fa-en,fl,7,0.017304543177506165,0.6766152829545141,0.1806192278037181,1.0675323814805775,-0.5128488780538295,nan,0.20289327441297042,nan,-0.3827907819014384,nan
78,fa-en,fl,7,-0.22869385479912985,0.7127179967265045,1.028744297490743,1.1075834985045343,0.33721570063813394,nan,1.087546414033506,nan,0.6014174498607934,nan
79,fa-en,fl,7,0.3125026207494694,-2.4643208152086498,0.23362704465915718,0.10630557290561414,-0.43557027999092374,nan,-0.4605965803024312,nan,-0.7453938146559449,nan
80,fa-en,fl,7,0.3617023003447966,0.27948543146261984,0.1806192278037181,1.0675323814805775,0.6463300928897571,nan,0.6452198442232382,nan,0.23881441710628695,nan
81,fa-en,fl,7,0.460101659535451,0.6766152829545141,0.8697208469244259,1.1075834985045343,0.02810130838651089,nan,0.6894525012042649,nan,0.49781658335950585,nan
82,fa-en,fl,7,-0.3762928935851115,0.6766152829545141,0.3396426783700353,1.0675323814805775,0.49177289676394553,nan,0.0701953034698901,nan,0.08341311735435562,nan
83,fa-en,fl,7,-0.4746922527757659,-0.1898498475732552,-0.08441985647347715,-0.5345122994776949,-0.9765204664312641,nan,-0.19520063841627056,nan,-0.22738948214950708,nan
84,fa-en,fl,7,0.017304543177506165,0.24338271769062944,-1.3566074610040144,1.0675323814805775,-0.20373448580220643,nan,0.4240565593181043,nan,0.08341311735435562,nan
85,fa-en,fl,7,0.16490358196348778,0.7127179967265045,-0.7205136587387458,0.9874301474326639,0.6463300928897571,nan,0.5125218732801579,nan,0.49781658335950585,nan
86,fa-en,fl,7,-0.3762928935851115,0.6766152829545141,-0.45547457446155054,-0.17405224626208352,-0.35829168192801797,nan,0.15866061743194365,nan,-0.4345912151520822,nan
87,fa-en,fl,7,-0.2778935343944571,0.6766152829545141,-1.3566074610040144,-0.494461182453738,0.8781658870784743,nan,-0.6817598652075652,nan,-0.3827907819014384,nan
88,fa-en,fl,7,-0.32709321398978425,0.7127179967265045,0.5516739457917915,1.0274812644566207,0.5690514948268512,nan,1.087546414033506,nan,0.3424152836075745,nan
89,fa-en,fl,7,-0.8682896895383835,-0.1898498475732552,-1.4626230947148926,-0.8148701186453925,-0.049177289676394884,nan,-1.4779476908660472,nan,-0.5899925149040135,nan
90,fa-en,fl,7,2.0836910861812488,0.6766152829545141,0.8167130300689868,1.0675323814805775,0.8008872890155686,nan,0.7336851581852918,nan,0.6532178831114372,nan
91,fa-en,fl,7,0.6077006983214326,0.6766152829545141,0.3396426783700353,1.1075834985045343,0.33721570063813394,nan,1.087546414033506,nan,0.6532178831114372,nan
92,fa-en,fl,7,-0.5238919323710931,-0.1898498475732552,-1.6216465452812097,0.14635668992957096,0.49177289676394553,nan,-0.504829237283458,nan,-0.8489946811572324,nan
93,fa-en,fl,7,0.017304543177506165,0.7127179967265045,1.5058146491896944,1.0675323814805775,0.5690514948268512,nan,1.087546414033506,nan,-0.3827907819014384,nan
94,fa-en,fl,7,-1.0158887283243652,-0.1898498475732552,0.4456583120809134,0.14635668992957096,0.2599371025752282,nan,0.24712593139399722,nan,-0.5381920816533697,nan
95,fa-en,fl,7,-0.17949417520380265,0.3155881452346102,-1.6746543621366488,0.10630557290561414,0.02810130838651089,nan,-0.23943329539729732,nan,-0.7453938146559449,nan
96,fa-en,fl,7,-0.08109481601314825,-0.1898498475732552,-0.4024667576061115,-0.3743078313818676,-0.9765204664312641,nan,-0.504829237283458,nan,-0.8489946811572324,nan
97,fa-en,fl,7,1.0996974942747046,0.7127179967265045,-0.5084823913169896,0.346612275049355,-0.12645588773930064,nan,0.3355912453560508,nan,-0.8489946811572324,nan
98,fa-en,fl,7,-0.5730916119664203,-0.1898498475732552,-1.1445761935822583,-0.7347678845974789,0.33721570063813394,nan,0.15866061743194365,nan,-0.7971942479065887,nan
99,fa-en,fl,7,-0.17949417520380265,0.7127179967265045,-0.5084823913169896,-0.6546656505495653,0.5690514948268512,nan,0.6452198442232382,nan,-0.486391648402726,nan
100,fa-en,fl,7,0.4109019799401238,0.7127179967265045,0.39265049522547435,1.1075834985045343,0.41449429870103977,nan,0.6452198442232382,nan,0.6014174498607934,nan
101,fa-en,fl,7,-0.17949417520380265,0.6766152829545141,-0.19043549018435527,0.8272256793368367,0.33721570063813394,nan,0.8221504721473453,nan,0.5496170166101496,nan
102,fa-en,fl,7,0.7552997371074143,0.6766152829545141,0.4986661289363525,0.7871745623128799,0.2599371025752282,nan,0.7779178151663185,nan,0.1870139838556432,nan
103,fa-en,fl,7,0.11570390236816057,0.6766152829545141,-0.45547457446155054,0.7871745623128799,0.10537990644941667,nan,0.8221504721473453,nan,-0.4345912151520822,nan
104,fa-en,fl,7,0.21410326155881498,0.6766152829545141,-0.7735214755941848,0.8672767963607935,-0.12645588773930064,nan,-0.106735324454217,nan,-0.33099034865079463,nan
105,fa-en,fl,7,2.4772885229438666,0.6766152829545141,0.1806192278037181,0.9473790304087071,0.02810130838651089,nan,0.9548484430904256,nan,0.3942157168582183,nan
106,fa-en,fl,7,0.3125026207494694,0.6766152829545141,-0.5614902081724287,-0.6947167675735221,-0.12645588773930064,nan,0.4240565593181043,nan,-0.8489946811572324,nan
107,fa-en,fl,7,-0.5730916119664203,-0.1898498475732552,-0.5084823913169896,-0.494461182453738,0.02810130838651089,nan,0.8221504721473453,nan,-0.6417929481546574,nan
108,fa-en,fl,7,0.460101659535451,0.6766152829545141,-0.29645112389523337,1.0675323814805775,0.41449429870103977,nan,1.043313757052479,nan,0.29061485035693074,nan
109,fa-en,fl,7,-0.32709321398978425,0.6766152829545141,1.5058146491896944,1.0675323814805775,0.02810130838651089,nan,1.087546414033506,nan,0.9122200493646561,nan
110,fa-en,fl,7,-1.2126874467056739,-0.1898498475732552,-0.29645112389523337,0.14635668992957096,-0.049177289676394884,nan,0.11442796045091688,nan,-1.1079968474104513,nan
111,fa-en,fl,7,-0.4746922527757659,-1.9949855361727746,-1.6746543621366488,-0.5745634165016517,-0.20373448580220643,nan,-0.3721312663403777,nan,-1.1079968474104513,nan
112,fa-en,fl,7,2.4772885229438666,0.6766152829545141,1.028744297490743,1.0675323814805775,-0.5901274761167352,nan,1.087546414033506,nan,0.6014174498607934,nan
113,fa-en,fl,7,0.3125026207494694,0.7127179967265045,0.1806192278037181,1.1075834985045343,0.18265850451232243,nan,1.087546414033506,nan,-0.6417929481546574,nan
114,fa-en,fl,7,2.4772885229438666,0.6766152829545141,0.7106973963581087,1.0675323814805775,-0.667406074179641,nan,1.087546414033506,nan,0.7568187496127248,nan
115,fa-en,fl,5,0.017304543177506165,0.6766152829545141,-0.9855527430159411,nan,nan,nan,-0.06250266747319023,nan,-0.020187749146931944,nan
116,fa-en,fl,5,-0.22869385479912985,-0.1898498475732552,-1.8866856295584051,nan,nan,nan,-1.30101706294194,nan,-1.3151985804130264,nan
117,fa-en,fl,5,-0.6714909711570747,-2.8614506667005437,-1.6746543621366488,nan,nan,nan,-1.5664130048281006,nan,-1.3151985804130264,nan
118,fa-en,fl,5,-0.4746922527757659,-2.5365262427526303,-1.0915683767268192,nan,nan,nan,-0.7702251791696186,nan,-1.7296020464181767,nan
119,fa-en,fl,5,2.4772885229438666,0.6766152829545141,1.5058146491896944,nan,nan,nan,1.087546414033506,nan,0.9122200493646561,nan
120,fa-en,fl,5,-0.22869385479912985,-0.6230824128371398,-0.7735214755941848,nan,nan,nan,-1.522180347847074,nan,-0.7453938146559449,nan
121,fa-en,fl,5,-0.32709321398978425,0.3155881452346102,-1.1445761935822583,nan,nan,nan,-1.522180347847074,nan,-1.7296020464181767,nan
122,fa-en,fl,5,-0.2778935343944571,0.6766152829545141,-0.5614902081724287,nan,nan,nan,-0.6817598652075652,nan,0.03161268410371184,nan
123,fa-en,fl,5,-0.13029449560847545,0.6766152829545141,1.5058146491896944,nan,nan,nan,1.087546414033506,nan,0.8086191828633685,nan
124,fa-en,fl,5,-0.3762928935851115,0.6766152829545141,0.6046817626472306,nan,nan,nan,1.087546414033506,nan,1.1194217823672312,nan
125,fa-en,fl,5,-0.2778935343944571,-2.50042352898064,-0.7205136587387458,nan,nan,nan,-1.3894823769039935,nan,-1.1597972806610952,nan
126,fa-en,fl,5,0.21410326155881498,-1.9588828224007842,-1.2505918272931364,nan,nan,nan,-0.6817598652075652,nan,-0.6935933814053011,nan
127,fa-en,fl,5,-0.2778935343944571,0.7127179967265045,1.5058146491896944,nan,nan,nan,1.087546414033506,nan,0.29061485035693074,nan
128,fa-en,fl,5,-0.5730916119664203,-0.6591851266091302,-1.5686387284257708,nan,nan,nan,-0.19520063841627056,nan,-0.95259554765852,nan
129,fa-en,fl,5,-0.3762928935851115,-1.9588828224007842,-0.6144980250278677,nan,nan,nan,-1.4337150338850204,nan,-0.6935933814053011,nan
130,fa-en,fl,5,1.3948955718466678,0.6766152829545141,0.8697208469244259,nan,nan,nan,1.087546414033506,nan,0.6532178831114372,nan
131,fa-en,fl,5,0.7552997371074143,0.6766152829545141,1.0817521143461821,nan,nan,nan,1.087546414033506,nan,0.1352135506049994,nan
132,fa-en,fl,5,0.4109019799401238,0.6766152829545141,0.4456583120809134,nan,nan,nan,1.087546414033506,nan,0.29061485035693074,nan
133,fa-en,fl,5,0.4109019799401238,0.6766152829545141,-0.6144980250278677,nan,nan,nan,1.087546414033506,nan,0.3942157168582183,nan
134,fa-en,fl,5,-0.08109481601314825,0.7127179967265045,-0.9855527430159411,nan,nan,nan,0.291358588375024,nan,-0.5899925149040135,nan
135,fa-en,fl,5,0.5585010187261055,0.7127179967265045,-0.6675058418833067,nan,nan,nan,0.8221504721473453,nan,0.3424152836075745,nan
136,fa-en,fl,5,0.5585010187261055,0.7127179967265045,0.6046817626472306,nan,nan,nan,1.087546414033506,nan,0.705018316362081,nan
137,fa-en,fl,5,-0.2778935343944571,0.7127179967265045,-0.7205136587387458,nan,nan,nan,0.7779178151663185,nan,-0.020187749146931944,nan
138,fa-en,fl,5,0.2633029411541422,-0.6230824128371398,-1.03856055987138,nan,nan,nan,-0.6817598652075652,nan,-1.0043959809091638,nan
139,fa-en,fl,5,-0.3762928935851115,-2.897553380472534,-0.8265292924496239,nan,nan,nan,-1.6106456618091274,nan,-1.3669990136636703,nan
140,fa-en,fl,5,-0.17949417520380265,0.7127179967265045,-0.1374276733289162,nan,nan,nan,1.087546414033506,nan,-0.1755890488988633,nan
141,fa-en,fl,5,-0.2778935343944571,0.3155881452346102,-0.7205136587387458,nan,nan,nan,0.20289327441297042,nan,-0.8489946811572324,nan
142,fa-en,fl,5,-0.13029449560847545,0.7127179967265045,1.5058146491896944,nan,nan,nan,1.087546414033506,nan,0.3424152836075745,nan
143,fa-en,fl,5,-0.2778935343944571,0.49610171409456216,-0.4024667576061115,nan,nan,nan,0.3798239023370775,nan,-0.486391648402726,nan
144,fa-en,fl,5,-0.2778935343944571,-2.5726289565246208,-1.3035996441485755,nan,nan,nan,-0.504829237283458,nan,-0.7971942479065887,nan
145,fa-en,fl,5,-0.17949417520380265,0.7127179967265045,-0.6675058418833067,nan,nan,nan,-0.06250266747319023,nan,-0.5899925149040135,nan
146,fa-en,fl,5,0.21410326155881498,0.7127179967265045,-0.9855527430159411,nan,nan,nan,-0.19520063841627056,nan,0.08341311735435562,nan
147,fa-en,fl,5,-0.22869385479912985,-1.0202122643290341,-0.3494589407506724,nan,nan,nan,-1.6548783187901541,nan,-1.0043959809091638,nan
148,fa-en,fl,5,-0.22869385479912985,-0.1898498475732552,-1.1445761935822583,nan,nan,nan,-0.902923150112699,nan,-0.7971942479065887,nan
149,fa-en,fl,5,-0.32709321398978425,-1.9949855361727746,-1.5156309115703317,nan,nan,nan,-1.876041603695288,nan,-1.2633981471623827,nan
150,fa-en,fl,5,-0.2778935343944571,0.6766152829545141,-1.833677812702966,nan,nan,nan,-1.876041603695288,nan,-1.2633981471623827,nan
151,fa-en,fl,5,-0.2778935343944571,-0.1898498475732552,-1.5156309115703317,nan,nan,nan,-1.6991109757711809,nan,-0.4345912151520822,nan
152,fa-en,fl,5,-0.32709321398978425,0.6766152829545141,-0.4024667576061115,nan,nan,nan,-0.3278986093593509,nan,0.03161268410371184,nan
153,fa-en,fl,5,-0.5238919323710931,0.7127179967265045,-0.45547457446155054,nan,nan,nan,0.6009871872422115,nan,-0.7453938146559449,nan
154,fa-en,fl,5,-0.9666890487290379,0.7127179967265045,-0.6144980250278677,nan,nan,nan,-0.1509679814352438,nan,-0.7453938146559449,nan
155,fa-en,fl,5,0.2633029411541422,0.7127179967265045,0.7106973963581087,nan,nan,nan,1.087546414033506,nan,0.3424152836075745,nan
156,fa-en,fl,5,0.4109019799401238,0.7127179967265045,1.1347599312016212,nan,nan,nan,1.087546414033506,nan,0.6532178831114372,nan
157,fa-en,fl,5,-0.2778935343944571,0.7127179967265045,0.39265049522547435,nan,nan,nan,0.4240565593181043,nan,-0.1755890488988633,nan
158,fa-en,fl,5,-0.9174893691337107,0.49610171409456216,-0.8265292924496239,nan,nan,nan,0.291358588375024,nan,-0.5899925149040135,nan
159,fa-en,fl,5,-0.7698903303477291,0.387793572778591,-1.5156309115703317,nan,nan,nan,-1.7433436327522078,nan,-1.3151985804130264,nan
160,fa-en,fl,3,-0.7206906507524019,-2.7531425253845727,nan,nan,nan,nan,nan,nan,0.08341311735435562,nan
161,fa-en,fl,3,-0.8682896895383835,-1.56175297090889,nan,nan,nan,nan,nan,nan,-0.33099034865079463,nan
162,fa-en,fl,3,-1.2126874467056739,-0.6952878403811207,nan,nan,nan,nan,nan,nan,-0.8489946811572324,nan
163,fa-en,fl,3,2.4772885229438666,-1.0202122643290341,nan,nan,nan,nan,nan,nan,0.8086191828633685,nan
164,fa-en,fl,3,-1.6554845630636188,-2.50042352898064,nan,nan,nan,nan,nan,nan,-0.5381920816533697,nan
165,fa-en,fl,3,-1.3602864854916557,-1.0202122643290341,nan,nan,nan,nan,nan,nan,-0.7971942479065887,nan
166,fa-en,fl,3,-0.6714909711570747,-0.1898498475732552,nan,nan,nan,nan,nan,nan,-1.2115977139117389,nan
167,fa-en,fl,3,-0.13029449560847545,-2.4643208152086498,nan,nan,nan,nan,nan,nan,-1.3151985804130264,nan
168,fa-en,fl,3,-0.5238919323710931,0.27948543146261984,nan,nan,nan,nan,nan,nan,-0.3827907819014384,nan
