SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
1,fa-en,bl,7,-0.0466535471181034,-2.174693687729395,-0.6403291820529964,-0.4564174816663272,nan,-1.5032493563066025,-0.5045764640555078,nan,-1.8457767604829198,nan
2,fa-en,bl,7,0.2227689831460141,0.6382941139404342,1.1335582221735825,-1.1815701182837834,nan,-1.1421572148869252,-0.3729577735223533,nan,-0.4892413847985357,nan
3,fa-en,bl,7,1.0310365739383665,-0.2428827877874641,0.18748493991940707,-1.342715148643218,nan,0.6271942780694933,0.24126278229903453,nan,-0.6399675376523561,nan
4,fa-en,bl,7,0.7167102886302295,0.6382941139404342,0.6605215810464947,0.9536015339787266,nan,0.663303492211461,0.5045001633653436,nan,0.5658416851782075,nan
5,fa-en,bl,7,0.49219151341013156,-0.8868197544347745,0.36487368034206497,-1.2621426334635006,nan,-0.34775450376363526,-0.2413390829891988,nan,-0.5897254867010827,nan
6,fa-en,bl,7,-0.7202098727783971,-1.8357794947571267,-0.4038108614894525,-1.4232876638229355,nan,-0.5283005744734739,0.4167543696765739,nan,-0.13754702813962127,nan
7,fa-en,bl,7,1.0310365739383665,0.6721855332376612,1.1335582221735825,1.0744603067483027,nan,1.5660338457606542,0.8116104412760375,nan,1.5204406532524037,nan
8,fa-en,bl,7,0.986132818894347,0.706076952534888,1.1335582221735825,1.1147465643381613,nan,1.5299246316186865,0.8993562349648072,nan,1.5706827042036773,nan
9,fa-en,bl,7,0.2676727381900337,-0.14120852989578353,0.24661452006029302,-0.09384116335759905,nan,-0.781065073467248,-1.2065428135656655,nan,0.9175360418371219,nan
10,fa-en,bl,7,1.0310365739383665,0.6721855332376612,0.36487368034206497,-0.49670373925618583,nan,-0.4199729320475707,-0.28521197983358365,nan,0.716567838032028,nan
11,fa-en,bl,7,0.9412290638503273,-0.14120852989578353,0.6013920009056087,-0.7384212847953379,nan,0.5910850639275256,0.46062726652095876,nan,0.415115532324387,nan
12,fa-en,bl,7,1.210651594114445,0.706076952534888,1.1335582221735825,1.0744603067483027,nan,1.457706203334751,0.7677375444316527,nan,1.6209247551549506,nan
13,fa-en,bl,7,2.063822939950817,-1.0901682702181357,1.1335582221735825,1.034174049158444,nan,1.457706203334751,1.1187207191867314,nan,1.6209247551549506,nan
14,fa-en,bl,7,2.063822939950817,0.6721855332376612,1.1335582221735825,1.034174049158444,nan,0.663303492211461,0.679991750742883,nan,1.0682621946909423,nan
15,fa-en,bl,7,2.063822939950817,0.6721855332376612,1.0744286420326965,1.1147465643381613,nan,1.4215969891927833,0.9432291318091921,nan,1.5706827042036773,nan
16,fa-en,bl,7,1.3902666142905231,0.6721855332376612,1.1335582221735825,-1.58443269418237,nan,0.1577744942239129,0.9871020286535769,nan,0.9175360418371219,nan
17,fa-en,bl,7,0.8514215537622882,0.6721855332376612,0.6013920009056087,0.6313114732598571,nan,0.6994127063534288,0.679991750742883,nan,1.1687462965934894,nan
18,fa-en,bl,7,0.7167102886302295,0.6721855332376612,1.1335582221735825,1.034174049158444,nan,1.0966140619150737,0.8116104412760375,nan,1.6209247551549506,nan
19,fa-en,bl,7,0.08805771801395534,0.6721855332376612,1.1335582221735825,1.0744603067483027,nan,1.3132693467668801,0.8554833381204223,nan,0.6663257870807545,nan
20,fa-en,bl,7,-0.13646105720614257,0.706076952534888,1.1335582221735825,1.0744603067483027,nan,0.8438495629212996,0.8116104412760375,nan,0.716567838032028,nan
21,fa-en,bl,7,-0.09155730216212299,0.6382941139404342,1.1335582221735825,1.0744603067483027,nan,0.48275742150162243,0.7238646475872679,nan,1.5204406532524037,nan
22,fa-en,bl,7,-0.09155730216212299,-1.8357794947571267,1.1335582221735825,-0.21469993612717508,nan,-0.6727374310413448,-0.1535932893004291,nan,1.2692303984960362,nan
23,fa-en,bl,7,-0.13646105720614257,-1.022385431623682,-0.04903338064413675,-0.6981350272054793,nan,-0.383863717905603,-0.41683067036673815,nan,-0.4892413847985357,nan
24,fa-en,bl,7,0.986132818894347,-2.6491735578905713,-0.04903338064413675,-0.7384212847953379,nan,0.3383205649337515,-0.3729577735223533,nan,0.5658416851782075,nan
25,fa-en,bl,7,1.0310365739383665,-0.14120852989578353,0.7787807413282667,-0.7384212847953379,nan,-0.8532835017511834,0.8116104412760375,nan,0.2141473285192931,nan
26,fa-en,bl,7,2.063822939950817,-1.0562768509209088,1.1335582221735825,1.1147465643381613,nan,1.060504847773106,1.1187207191867314,nan,1.6209247551549506,nan
27,fa-en,bl,7,1.1208440840264058,0.6721855332376612,1.1335582221735825,-0.6981350272054793,nan,0.5549758497855579,0.9432291318091921,nan,1.6711668061062241,nan
28,fa-en,bl,7,0.761614043674249,-0.14120852989578353,0.6013920009056087,-0.859280057564914,nan,-1.431030928022667,-0.9871783293437412,nan,-0.28827318099344174,nan
29,fa-en,bl,7,2.063822939950817,0.6721855332376612,1.1335582221735825,1.0744603067483027,nan,0.663303492211461,0.4167543696765739,nan,0.9175360418371219,nan
30,fa-en,bl,7,1.0310365739383665,0.6721855332376612,1.1335582221735825,0.9536015339787266,nan,0.3022113507917838,-0.9871783293437412,nan,0.2643893794705666,nan
31,fa-en,bl,7,-0.001749792074083821,0.6721855332376612,0.6605215810464947,0.9938877915685853,nan,0.6994127063534288,-0.19746618614481395,nan,1.2692303984960362,nan
32,fa-en,bl,7,-0.40588358747026004,-2.683064977187798,1.1335582221735825,-1.1815701182837834,nan,-1.3949217138806993,-1.031051226188126,nan,-0.8409357414574501,nan
33,fa-en,bl,7,0.04315396296993576,-0.14120852989578353,0.24661452006029302,0.10759012459169434,nan,0.8438495629212996,0.28513567914341936,nan,-0.0873049771883478,nan
34,fa-en,bl,7,-0.18136481225016216,-0.14120852989578353,0.1283553597785211,-1.100997603104066,nan,-0.23942686133773206,-0.46070356721112304,nan,0.06342117566547266,nan
35,fa-en,bl,7,2.063822939950817,0.706076952534888,1.1335582221735825,1.0744603067483027,nan,1.1327232760570414,0.9871020286535769,nan,0.8672939908858485,nan
36,fa-en,bl,7,-0.0466535471181034,0.6721855332376612,1.1335582221735825,0.8730290187990092,nan,0.663303492211461,0.5045001633653436,nan,0.16390527756801962,nan
37,fa-en,bl,7,1.210651594114445,0.706076952534888,1.1335582221735825,1.1147465643381613,nan,1.2410509184829446,0.9432291318091921,nan,0.8672939908858485,nan
38,fa-en,bl,7,0.761614043674249,0.706076952534888,1.1335582221735825,1.0744603067483027,nan,1.2410509184829446,0.7677375444316527,nan,0.3648734813731136,nan
39,fa-en,bl,7,0.9412290638503273,-0.14120852989578353,0.18748493991940707,0.10759012459169434,nan,1.3132693467668801,0.02189829807711029,nan,0.013179124714199169,nan
40,fa-en,bl,7,2.063822939950817,0.6721855332376612,1.1335582221735825,1.0744603067483027,nan,1.5660338457606542,0.8116104412760375,nan,0.7668098889833015,nan
41,fa-en,bl,7,0.986132818894347,0.6721855332376612,1.1335582221735825,1.1147465643381613,nan,1.0966140619150737,1.1187207191867314,nan,1.0682621946909423,nan
