SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
363,fa-en,ad,4,-1.0711652610016305,-2.1821409564473417,nan,0.8234621962909943,nan,nan,nan,nan,-0.4092764077910604,nan
364,fa-en,ad,4,-1.4446063423694333,-0.3197665411209718,nan,-1.466081175440734,nan,nan,nan,nan,-1.3656918848334827,nan
365,fa-en,ad,4,-1.5690867028253677,-0.6729754819587316,nan,-1.5109741827295915,nan,nan,nan,nan,-1.4663671982063693,nan
366,fa-en,ad,4,-1.112658714486942,0.09766220714183528,nan,0.9132482108687091,nan,nan,nan,nan,-1.0133282880283798,nan
367,fa-en,ad,4,-1.6520736097959905,0.48298105169211875,nan,0.9132482108687091,nan,nan,nan,nan,-0.15758812435884392,nan
368,fa-en,ad,4,0.5055859714402041,0.8361899925298786,nan,0.8234621962909943,nan,nan,nan,nan,0.5974767259378053,nan
369,fa-en,ad,4,0.09065143658708973,0.19399191827940615,nan,0.8234621962909943,nan,nan,nan,nan,-0.15758812435884392,nan
370,fa-en,ad,4,0.42259906446958123,0.4187612442670715,nan,-1.6007601973073062,nan,nan,nan,nan,-0.3589387511046171,nan
371,fa-en,ad,4,-0.6147372726632047,0.09766220714183528,nan,0.6438901671355646,nan,nan,nan,nan,-0.8119776612826066,nan
372,fa-en,ad,4,-0.8636979935750733,-0.28765663740844816,nan,-1.2865091462853042,nan,nan,nan,nan,0.24511312913270236,nan
373,fa-en,ad,4,-1.0711652610016305,-0.7693051930963025,nan,-1.1518301244187321,nan,nan,nan,nan,-1.4663671982063693,nan
374,fa-en,ad,4,2.1653241108526617,0.8040800888173549,nan,0.9132482108687091,nan,nan,nan,nan,0.4464637558784755,nan
375,fa-en,ad,4,0.21513179704302404,-0.5766457708211608,nan,-1.7354392191738786,nan,nan,nan,nan,0.24511312913270236,nan
376,fa-en,ad,4,-0.32428309826602464,0.7719701851048313,nan,0.9132482108687091,nan,nan,nan,nan,0.6478143826242486,nan
377,fa-en,ad,4,0.25662525052833546,0.7719701851048313,nan,0.8683552035798517,nan,nan,nan,nan,0.8491650093700218,nan
378,fa-en,ad,4,-0.2827896447807132,0.48298105169211875,nan,0.7785691890021369,nan,nan,nan,nan,-0.20792578104528722,nan
379,fa-en,ad,4,-0.6562307261485161,-0.41609625225854263,nan,-0.9722580952633024,nan,nan,nan,nan,-0.15758812435884392,nan
380,fa-en,ad,4,-0.4072700052366475,-0.6087556745336844,nan,0.3745321234024201,nan,nan,nan,nan,-0.3086010944181738,nan
381,fa-en,ad,4,0.1736383435577126,0.9004097999549259,nan,0.8683552035798517,nan,nan,nan,nan,0.8995026660564651,nan
382,fa-en,ad,4,0.21513179704302404,0.09766220714183528,nan,-0.2539699786415837,nan,nan,nan,nan,0.34578844250558893,nan
383,fa-en,ad,4,0.33961215749895834,0.7398602813923078,nan,0.8683552035798517,nan,nan,nan,nan,-0.056912810985957366,nan
384,fa-en,ad,4,0.09065143658708973,-0.6087556745336844,nan,0.5541041525578497,nan,nan,nan,nan,-1.5167048548928126,nan
385,fa-en,ad,4,-0.739217633119139,0.09766220714183528,nan,-0.7926860661078727,nan,nan,nan,nan,-1.416029541519926,nan
386,fa-en,ad,4,-1.984021237678482,0.5793107628296896,nan,-2.0496902701958803,nan,nan,nan,nan,-1.5167048548928126,nan
387,fa-en,ad,4,-1.0296718075163191,-1.4757230747718222,nan,-1.2416161389964468,nan,nan,nan,nan,-1.416029541519926,nan
388,fa-en,ad,4,0.38110561098426976,0.9004097999549259,nan,0.9132482108687091,nan,nan,nan,nan,0.34578844250558893,nan
389,fa-en,ad,4,1.2109746806904984,0.7398602813923078,nan,0.8234621962909943,nan,nan,nan,nan,0.1444378157598158,nan
390,fa-en,ad,4,-0.36577655175133605,0.09766220714183528,nan,0.46431813798013494,nan,nan,nan,nan,0.24511312913270236,nan
391,fa-en,ad,4,-0.9051914470603848,-0.5445358671086371,nan,-0.8824720806855876,nan,nan,nan,nan,-1.214678914774153,nan
392,fa-en,ad,4,2.1653241108526617,0.7077503776797841,nan,0.8683552035798517,nan,nan,nan,nan,0.24511312913270236,nan
393,fa-en,ad,4,-0.6147372726632047,0.5150909554046423,nan,0.8234621962909943,nan,nan,nan,nan,-0.10725046767240065,nan
394,fa-en,ad,4,-0.9466849005456962,-0.06288731142078283,nan,-1.0171511025521598,nan,nan,nan,nan,-0.3086010944181738,nan
395,fa-en,ad,4,-0.19980273781009034,0.7398602813923078,nan,-0.11929095677501148,nan,nan,nan,nan,-0.2582634377317305,nan
396,fa-en,ad,4,-0.24129619129540175,0.547200859117166,nan,0.19496009424699046,nan,nan,nan,nan,0.6478143826242486,nan
397,fa-en,ad,4,0.6300663318961384,0.5150909554046423,nan,0.8683552035798517,nan,nan,nan,nan,-0.15758812435884392,nan
398,fa-en,ad,4,-0.49025691220727036,0.29032162941697703,nan,-0.5682210296635857,nan,nan,nan,nan,0.29545078581914563,nan
399,fa-en,ad,4,-0.03382892386884458,0.9004097999549259,nan,0.46431813798013494,nan,nan,nan,nan,0.4464637558784755,nan
400,fa-en,ad,4,0.33961215749895834,0.9004097999549259,nan,0.5989971598467072,nan,nan,nan,nan,-0.056912810985957366,nan
401,fa-en,ad,4,-0.6147372726632047,0.09766220714183528,nan,-1.0171511025521598,nan,nan,nan,nan,-1.4663671982063693,nan
402,fa-en,ad,4,0.25662525052833546,0.7398602813923078,nan,0.19496009424699046,nan,nan,nan,nan,-0.9126529746554932,nan
403,fa-en,ad,4,-1.3616194353988105,-1.8931518230346291,nan,-1.1967231317075895,nan,nan,nan,nan,-0.9629906313419365,nan
404,fa-en,ad,4,-0.11681583083946746,0.9004097999549259,nan,0.688783174424422,nan,nan,nan,nan,-0.3086010944181738,nan
405,fa-en,ad,4,-1.1541521679722533,-1.5078329784843458,nan,-1.466081175440734,nan,nan,nan,nan,-0.3086010944181738,nan
406,fa-en,ad,4,-0.9881783540310076,-1.5078329784843458,nan,-1.1967231317075895,nan,nan,nan,nan,-0.8119776612826066,nan
407,fa-en,ad,4,0.21513179704302404,0.7077503776797841,nan,-0.07439794948615405,nan,nan,nan,nan,0.1444378157598158,nan
408,fa-en,ad,4,-0.36577655175133605,-1.0904042302215387,nan,-1.0171511025521598,nan,nan,nan,nan,-0.5602893778503902,nan
409,fa-en,ad,4,0.8375335993226956,0.8040800888173549,nan,0.688783174424422,nan,nan,nan,nan,-0.056912810985957366,nan
410,fa-en,ad,4,-0.4072700052366475,-1.4757230747718222,nan,-0.5233280223747282,nan,nan,nan,nan,-0.3086010944181738,nan
411,fa-en,ad,4,-1.4860997958547448,-1.5078329784843458,nan,-0.613114036952443,nan,nan,nan,nan,-0.3086010944181738,nan
412,fa-en,ad,5,2.1653241108526617,0.9004097999549259,0.8808928173633503,0.9132482108687091,nan,nan,nan,nan,-0.10725046767240065,nan
413,fa-en,ad,5,-0.32428309826602464,0.547200859117166,0.39086991267478677,0.8683552035798517,nan,nan,nan,nan,-0.15758812435884392,nan
414,fa-en,ad,5,1.169481227205187,0.9004097999549259,0.7719988385436696,0.9132482108687091,nan,nan,nan,nan,1.1008532928022383,nan
415,fa-en,ad,5,-0.5732438191778932,0.5150909554046423,0.11863496562558479,0.6438901671355646,nan,nan,nan,nan,-0.15758812435884392,nan
416,fa-en,ad,5,1.54292230857299,0.9004097999549259,0.6631048597239887,0.9132482108687091,nan,nan,nan,nan,0.8995026660564651,nan
417,fa-en,ad,5,0.09065143658708973,0.7077503776797841,0.009740986805904005,-0.7029000515301579,nan,nan,nan,nan,-1.214678914774153,nan
418,fa-en,ad,5,-0.4072700052366475,-0.6729754819587316,-1.787009663718829,-1.6007601973073062,nan,nan,nan,nan,-1.4663671982063693,nan
419,fa-en,ad,5,-0.739217633119139,0.7077503776797841,-0.6980698755220212,0.5092111452689924,nan,nan,nan,nan,-0.20792578104528722,nan
420,fa-en,ad,5,0.21513179704302404,0.9004097999549259,0.8808928173633503,0.9132482108687091,nan,nan,nan,nan,1.1008532928022383,nan
421,fa-en,ad,5,0.6300663318961384,0.09766220714183528,-0.9703048225712231,0.3745321234024201,nan,nan,nan,nan,-0.2582634377317305,nan
422,fa-en,ad,5,2.0823372038820387,0.9004097999549259,0.7719988385436696,0.8234621962909943,nan,nan,nan,nan,1.1511909494886816,nan
423,fa-en,ad,5,2.1653241108526617,0.9004097999549259,0.9353398067731907,0.9132482108687091,nan,nan,nan,nan,1.3525415762344546,nan
424,fa-en,ad,5,-0.4072700052366475,0.09766220714183528,0.009740986805904005,0.8683552035798517,nan,nan,nan,nan,0.24511312913270236,nan
425,fa-en,ad,5,0.21513179704302404,0.48298105169211875,-0.8069638543417019,-1.5109741827295915,nan,nan,nan,nan,0.6981520393106919,nan
426,fa-en,ad,5,-0.7807110866044504,-0.25554673369592457,-0.6980698755220212,-2.9026574086841714,nan,nan,nan,nan,-1.3153542281470396,nan
427,fa-en,ad,5,-0.5732438191778932,0.48298105169211875,-1.079198801390904,0.8683552035798517,nan,nan,nan,nan,-1.2650165714605963,nan
428,fa-en,ad,5,0.46409251795489265,0.9004097999549259,-0.48028191788265956,0.8683552035798517,nan,nan,nan,nan,0.6981520393106919,nan
429,fa-en,ad,5,-0.6977241796338276,-0.7693051930963025,-2.168138589587712,-2.4986203430844545,nan,nan,nan,nan,-1.768393138325029,nan
430,fa-en,ad,5,-0.07532237735415602,-0.640865578246208,-0.6980698755220212,0.8683552035798517,nan,nan,nan,nan,-1.6173801682656992,nan
431,fa-en,ad,5,0.25662525052833546,-0.640865578246208,-1.242539769620425,-1.5109741827295915,nan,nan,nan,nan,-0.9629906313419365,nan
432,fa-en,ad,5,0.13214489007240116,0.9004097999549259,0.7175518491338292,0.7785691890021369,nan,nan,nan,nan,0.9498403227429083,nan
433,fa-en,ad,5,0.09065143658708973,-1.5078329784843458,-1.2969867590302655,-2.4088343285067397,nan,nan,nan,nan,-1.416029541519926,nan
434,fa-en,ad,5,0.9205205062933185,0.9004097999549259,0.22752894444526559,0.8683552035798517,nan,nan,nan,nan,-0.2582634377317305,nan
435,fa-en,ad,5,-0.6977241796338276,0.48298105169211875,0.39086991267478677,-0.9722580952633024,nan,nan,nan,nan,-1.0133282880283798,nan
436,fa-en,ad,5,-0.11681583083946746,0.5793107628296896,-0.8069638543417019,0.3745321234024201,nan,nan,nan,nan,-0.45961406447750364,nan
437,fa-en,ad,5,0.13214489007240116,0.5150909554046423,0.44531690208462715,-1.1069371171298747,nan,nan,nan,nan,-1.5167048548928126,nan
438,fa-en,ad,5,-0.07532237735415602,0.48298105169211875,-1.8959036425385098,-2.004797262907023,nan,nan,nan,nan,-0.3086010944181738,nan
439,fa-en,ad,5,0.09065143658708973,0.6435305702547368,0.281975933855106,-1.5558671900184489,nan,nan,nan,nan,-0.15758812435884392,nan
440,fa-en,ad,5,0.13214489007240116,0.5150909554046423,-2.0047976213581906,0.10517407966927561,nan,nan,nan,nan,-1.416029541519926,nan
441,fa-en,ad,5,-0.24129619129540175,-0.640865578246208,-1.0247518119810635,-2.2741553066401674,nan,nan,nan,nan,-1.3656918848334827,nan
442,fa-en,ad,5,-0.6147372726632047,0.4508711479795951,-1.0247518119810635,-1.466081175440734,nan,nan,nan,nan,-1.4663671982063693,nan
443,fa-en,ad,5,2.1653241108526617,0.9004097999549259,1.3164687326420734,0.9132482108687091,nan,nan,nan,nan,1.5538922029802278,nan
444,fa-en,ad,5,-0.5732438191778932,-0.3197665411209718,nan,0.8683552035798517,nan,nan,nan,nan,-0.5602893778503902,0.22072625916161456
445,fa-en,ad,5,0.09065143658708973,0.48298105169211875,nan,0.5989971598467072,nan,nan,nan,nan,-0.10725046767240065,0.8425197904907058
446,fa-en,ad,5,1.169481227205187,0.6756404739672605,nan,0.7785691890021369,nan,nan,nan,nan,0.6981520393106919,1.8242990504840078
447,fa-en,ad,5,-1.0296718075163191,0.6756404739672605,nan,0.5541041525578497,nan,nan,nan,nan,-0.6609646912232768,0.7116158891582656
448,fa-en,ad,5,-1.984021237678482,-1.5078329784843458,nan,-1.690546211885021,nan,nan,nan,nan,-1.0636659447148231,-0.531971173499917
449,fa-en,ad,5,-1.403112888884122,0.4508711479795951,nan,-0.20907697135272632,nan,nan,nan,nan,-0.10725046767240065,-0.7610530008316874
450,fa-en,ad,5,1.3769484946317443,0.9004097999549259,nan,0.8234621962909943,nan,nan,nan,nan,0.7484896959971352,1.8242990504840078
451,fa-en,ad,5,-0.5732438191778932,-1.5399428821968695,nan,-0.5682210296635857,nan,nan,nan,nan,-0.45961406447750364,-0.4010672721674767
452,fa-en,ad,5,-0.44876345872195894,-2.3105805712974363,nan,-2.0496902701958803,nan,nan,nan,nan,0.34578844250558893,-0.4665192228336968
453,fa-en,ad,5,-0.6147372726632047,-0.3518764448334954,nan,-1.6007601973073062,nan,nan,nan,nan,-0.7113023479097201,-1.4482984828269987
454,fa-en,ad,5,-1.1956456214575648,-0.7693051930963025,nan,-2.1843692920624527,nan,nan,nan,nan,-1.6173801682656992,-1.4482984828269987
455,fa-en,ad,5,-0.9881783540310076,0.1297721108543589,nan,-0.29886298593044114,nan,nan,nan,nan,-0.056912810985957366,-1.055586778829678
456,fa-en,ad,5,-0.36577655175133605,-1.5078329784843458,nan,-0.20907697135272632,nan,nan,nan,nan,-1.5167048548928126,-0.8919569021641276
457,fa-en,ad,5,-0.44876345872195894,-0.640865578246208,nan,0.8683552035798517,nan,nan,nan,nan,-1.567042511579256,-1.3173945814945585
458,fa-en,ad,5,-1.0296718075163191,0.09766220714183528,nan,0.15006708695813303,nan,nan,nan,nan,-0.056912810985957366,1.1697795438218064
459,fa-en,ad,5,-0.739217633119139,-0.640865578246208,nan,0.8234621962909943,nan,nan,nan,nan,-0.056912810985957366,1.1370535684886964
460,fa-en,ad,5,-1.984021237678482,0.29032162941697703,nan,0.3745321234024201,nan,nan,nan,nan,0.09410015907337249,0.08982235782917432
461,fa-en,ad,5,-1.7765539702519249,-2.1179211490222944,nan,-2.004797262907023,nan,nan,nan,nan,-1.5167048548928126,-1.4482984828269987
462,fa-en,ad,5,-1.1956456214575648,-0.640865578246208,nan,0.8683552035798517,nan,nan,nan,nan,0.1444378157598158,0.5152600371596051
463,fa-en,ad,5,0.13214489007240116,0.9004097999549259,nan,0.8683552035798517,nan,nan,nan,nan,0.29545078581914563,1.8242990504840078
464,fa-en,ad,5,-0.8636979935750733,0.09766220714183528,nan,0.6438901671355646,nan,nan,nan,nan,-1.5167048548928126,-0.4010672721674767
465,fa-en,ad,5,-1.0711652610016305,-0.640865578246208,nan,-1.1069371171298747,nan,nan,nan,nan,-0.5099517211639469,0.7443418644913756
466,fa-en,ad,5,-1.693567063281302,0.6756404739672605,nan,0.688783174424422,nan,nan,nan,nan,-0.056912810985957366,0.973423691823146
467,fa-en,ad,5,-0.6562307261485161,0.09766220714183528,nan,0.7785691890021369,nan,nan,nan,nan,-1.4663671982063693,-0.9246828774972377
468,fa-en,ad,5,0.38110561098426976,0.7077503776797841,nan,0.8234621962909943,nan,nan,nan,nan,0.4968014125649188,1.7261211244846775
469,fa-en,ad,5,-0.6147372726632047,-0.8335250005213497,nan,0.015388065091560777,nan,nan,nan,nan,-1.4663671982063693,-1.4482984828269987
470,fa-en,ad,5,-0.5732438191778932,0.6435305702547368,nan,0.7336761817132794,nan,nan,nan,nan,-1.5167048548928126,-1.4482984828269987
471,fa-en,ad,5,-0.9466849005456962,0.9004097999549259,nan,0.7785691890021369,nan,nan,nan,nan,0.6478143826242486,1.8242990504840078
472,fa-en,ad,5,-0.9466849005456962,-2.3105805712974363,nan,-1.466081175440734,nan,nan,nan,nan,-1.6173801682656992,-0.9246828774972377
473,fa-en,ad,5,-0.6147372726632047,0.09766220714183528,nan,0.6438901671355646,nan,nan,nan,nan,-1.2650165714605963,-0.4665192228336968
474,fa-en,ad,5,-1.3616194353988105,-1.5078329784843458,nan,-0.8824720806855876,nan,nan,nan,nan,-0.5099517211639469,-0.531971173499917
475,fa-en,ad,5,0.13214489007240116,0.09766220714183528,nan,0.6438901671355646,nan,nan,nan,nan,-0.056912810985957366,-0.04108154350326594
476,fa-en,ad,5,-1.984021237678482,0.09766220714183528,nan,-2.2741553066401674,nan,nan,nan,nan,-1.416029541519926,0.12254833316228439
477,fa-en,ad,5,-0.739217633119139,0.7398602813923078,nan,0.46431813798013494,nan,nan,nan,nan,0.043762502386929206,1.0061496671562562
478,fa-en,ad,5,-0.8636979935750733,-0.38398634854601904,nan,-0.6580070442413005,nan,nan,nan,nan,-0.7113023479097201,-0.6628750748323572
479,fa-en,ad,5,-0.739217633119139,-0.5124259633961136,nan,-0.07439794948615405,nan,nan,nan,nan,-1.3153542281470396,-0.2701633708350364
480,fa-en,ad,5,-1.1541521679722533,0.1297721108543589,nan,-0.388649000508156,nan,nan,nan,nan,-1.416029541519926,-0.531971173499917
481,fa-en,ad,5,-0.8636979935750733,-0.28765663740844816,nan,0.6438901671355646,nan,nan,nan,nan,-1.2650165714605963,0.02437040716295419
482,fa-en,ad,5,-1.2371390749428763,-0.28765663740844816,nan,0.46431813798013494,nan,nan,nan,nan,-1.6173801682656992,-0.23743739550192633
483,fa-en,ad,5,-0.9466849005456962,-0.12710711884583006,nan,0.5989971598467072,nan,nan,nan,nan,-1.3656918848334827,-0.008355568170155874
484,fa-en,ad,5,0.13214489007240116,0.4187612442670715,nan,-0.29886298593044114,nan,nan,nan,nan,-0.15758812435884392,0.7116158891582656
485,fa-en,ad,5,-0.8636979935750733,0.5150909554046423,nan,-1.1967231317075895,nan,nan,nan,nan,-1.5167048548928126,-0.17198544483570619
486,fa-en,ad,5,2.1653241108526617,0.6114206665422133,nan,0.8683552035798517,nan,nan,nan,nan,0.7484896959971352,1.8242990504840078
487,fa-en,ad,5,-1.984021237678482,-1.5078329784843458,nan,0.6438901671355646,nan,nan,nan,nan,-1.0636659447148231,-0.36834129683436656
488,fa-en,ad,5,-1.984021237678482,0.06555230342931166,nan,-0.2539699786415837,nan,nan,nan,nan,-1.0636659447148231,-0.13925946950259613
489,fa-en,ad,5,-0.24129619129540175,-0.640865578246208,nan,-0.11929095677501148,nan,nan,nan,nan,-0.45961406447750364,-0.20471142016881627
490,fa-en,ad,5,-1.984021237678482,0.06555230342931166,nan,0.8683552035798517,nan,nan,nan,nan,-0.7113023479097201,-0.564697148833027
491,fa-en,ad,5,0.25662525052833546,0.09766220714183528,0.22752894444526559,nan,nan,0.23131771403107507,-0.26176652290616187,nan,nan,nan
492,fa-en,ad,5,0.588572878410827,0.6114206665422133,1.3164687326420734,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
493,fa-en,ad,5,0.1736383435577126,0.09766220714183528,-0.20804697083345758,nan,nan,-1.1938541044103825,-0.5696090399375682,nan,nan,nan
494,fa-en,ad,5,0.7960401458373841,0.9004097999549259,0.6086578703141483,nan,nan,1.1003249203978176,0.9311232305905375,nan,nan,nan
495,fa-en,ad,5,2.1653241108526617,0.9004097999549259,0.6631048597239887,nan,nan,0.26607800228574474,0.7002413428169828,nan,nan,nan
496,fa-en,ad,5,-0.1583092843247789,-1.5078329784843458,0.0641879762157444,nan,nan,0.26607800228574474,0.6617610281880569,nan,nan,nan
497,fa-en,ad,5,-0.11681583083946746,-0.640865578246208,0.49976389149446754,nan,nan,1.1003249203978176,-0.4541680960507908,nan,nan,nan
498,fa-en,ad,5,-0.9466849005456962,-2.2784706675849127,-1.7325626743089886,nan,nan,-2.3757039050691526,-0.10784526439045873,nan,nan,nan
499,fa-en,ad,5,0.09065143658708973,-1.5078329784843458,-1.1336457908007442,nan,nan,-0.22056603327963104,0.16151693801202177,nan,nan,nan
500,fa-en,ad,5,0.42259906446958123,0.9004097999549259,0.6086578703141483,nan,nan,0.23131771403107507,0.8541626013326858,nan,nan,nan
501,fa-en,ad,5,2.1653241108526617,0.9004097999549259,1.3164687326420734,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
502,fa-en,ad,5,0.007664529616466852,0.6114206665422133,-0.4258349284728192,nan,nan,0.7179617495964509,-1.0313728154846775,nan,nan,nan
503,fa-en,ad,5,0.1736383435577126,0.8682998962424022,1.3164687326420734,nan,nan,1.1003249203978176,0.6617610281880569,nan,nan,nan
504,fa-en,ad,5,0.1736383435577126,-1.5078329784843458,-1.079198801390904,nan,nan,-1.50669669870241,-0.8004909277111228,nan,nan,nan
505,fa-en,ad,5,0.13214489007240116,-0.6729754819587316,0.5542108809043079,nan,nan,0.23131771403107507,-0.10784526439045873,nan,nan,nan
506,fa-en,ad,5,0.25662525052833546,-1.0904042302215387,-0.6980698755220212,nan,nan,0.19655742577640536,-1.108333444742529,nan,nan,nan
507,fa-en,ad,5,0.42259906446958123,0.9004097999549259,1.3164687326420734,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
508,fa-en,ad,5,0.42259906446958123,-1.9894815341722,-1.0247518119810635,nan,nan,-1.0548129513917037,-1.1852940740003808,nan,nan,nan
509,fa-en,ad,5,0.33961215749895834,-2.2784706675849127,-0.8614108437515423,nan,nan,-0.6029292040809977,-0.14632557901938453,nan,nan,nan
510,fa-en,ad,5,0.5055859714402041,-2.3105805712974363,-0.6980698755220212,nan,nan,-1.0548129513917037,-2.532105086012783,nan,nan,nan
511,fa-en,ad,5,0.21513179704302404,-2.053701341597247,0.11863496562558479,nan,nan,-0.6724497805903371,-1.7240184788053416,nan,nan,nan
512,fa-en,ad,5,0.09065143658708973,-1.9252617267471528,0.22752894444526559,nan,nan,-0.6029292040809977,-1.6085775349185643,nan,nan,nan
513,fa-en,ad,5,-0.03382892386884458,0.5150909554046423,1.3164687326420734,nan,nan,1.1003249203978176,0.007595679496318618,nan,nan,nan
514,fa-en,ad,5,0.42259906446958123,0.09766220714183528,0.49976389149446754,nan,nan,-0.35960718629830984,0.16151693801202177,nan,nan,nan
515,fa-en,ad,5,0.21513179704302404,0.547200859117166,0.11863496562558479,nan,nan,0.6832014613417812,0.5463200843012797,nan,nan,nan
516,fa-en,ad,5,0.29811870401364693,0.09766220714183528,0.22752894444526559,nan,nan,-0.35960718629830984,0.43087914041450226,nan,nan,nan
517,fa-en,ad,5,0.38110561098426976,0.8682998962424022,0.49976389149446754,nan,nan,0.5441603083231024,0.43087914041450226,nan,nan,nan
518,fa-en,ad,5,0.33961215749895834,0.09766220714183528,0.6086578703141483,nan,nan,1.1003249203978176,-0.4541680960507908,nan,nan,nan
519,fa-en,ad,5,0.13214489007240116,0.7719701851048313,0.7719988385436696,nan,nan,0.43987944355909325,0.0845563087541702,nan,nan,nan
520,fa-en,ad,5,0.1736383435577126,-0.15921702255835368,0.44531690208462715,nan,nan,-0.6029292040809977,0.007595679496318618,nan,nan,nan
521,fa-en,ad,5,0.5055859714402041,-0.8014150968088262,0.3364229232649464,nan,nan,-1.2286143926650523,0.3154381965277249,nan,nan,nan
522,fa-en,ad,5,0.21513179704302404,-1.5078329784843458,0.5542108809043079,nan,nan,-0.5334086275716583,-0.5696090399375682,nan,nan,nan
523,fa-en,ad,5,0.588572878410827,0.09766220714183528,0.281975933855106,nan,nan,0.47463973181376296,-0.1848058936483103,nan,nan,nan
524,fa-en,ad,5,0.25662525052833546,0.8682998962424022,1.2620217432322332,nan,nan,1.1003249203978176,0.8156822867037601,nan,nan,nan
525,fa-en,ad,5,0.1736383435577126,-0.3197665411209718,0.1730819550354252,nan,nan,-0.7072100688450068,-1.108333444742529,nan,nan,nan
526,fa-en,ad,5,0.21513179704302404,0.5793107628296896,-0.37138793906297873,nan,nan,0.6136808848324418,-0.22328620827723608,nan,nan,nan
527,fa-en,ad,5,1.8748699364554815,0.8040800888173549,0.1730819550354252,nan,nan,0.9960440556338085,0.3539185111566507,nan,nan,nan
528,fa-en,ad,5,-0.11681583083946746,-1.5078329784843458,0.22752894444526559,nan,nan,-0.6724497805903371,-1.839459422692119,nan,nan,nan
529,fa-en,ad,5,-0.24129619129540175,-2.3105805712974363,-1.079198801390904,nan,nan,-0.6029292040809977,-0.415687781421865,nan,nan,nan
530,fa-en,ad,5,0.09065143658708973,-2.2784706675849127,0.11863496562558479,nan,nan,-0.49864833931698865,-1.7240184788053416,nan,nan,nan
531,fa-en,ad,5,-0.44876345872195894,-2.2784706675849127,-0.31694094965313835,nan,nan,-0.9505320866276947,-0.5311287253086424,nan,nan,nan
532,fa-en,ad,5,-0.07532237735415602,-0.7693051930963025,0.1730819550354252,nan,nan,0.8917631908697994,-0.4926484106797166,nan,nan,nan
533,fa-en,ad,5,-1.9425277841931707,-2.246360763872389,-2.0047976213581906,nan,nan,-1.4371761221930706,-0.33872715216401345,nan,nan,nan
534,fa-en,ad,5,0.09065143658708973,0.9004097999549259,1.3164687326420734,nan,nan,1.1003249203978176,0.43087914041450226,nan,nan,nan
535,fa-en,ad,5,-1.3616194353988105,-1.8931518230346291,0.82644582795351,nan,nan,0.23131771403107507,-0.26176652290616187,nan,nan,nan
536,fa-en,ad,5,0.09065143658708973,-1.5078329784843458,1.2075747538223927,nan,nan,0.9612837673791388,-1.0313728154846775,nan,nan,nan
537,fa-en,ad,5,0.007664529616466852,0.09766220714183528,-0.6436228861121808,nan,nan,-0.6029292040809977,0.5463200843012797,nan,nan,nan
538,fa-en,ad,5,0.09065143658708973,0.9004097999549259,0.009740986805904005,nan,nan,0.8917631908697994,1.200485432993018,nan,nan,nan
539,fa-en,ad,5,0.6300663318961384,0.5150909554046423,-0.20804697083345758,nan,nan,0.43987944355909325,0.6617610281880569,nan,nan,nan
540,fa-en,ad,5,1.1279877737198756,0.9004097999549259,1.0442337855928716,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
541,fa-en,ad,5,-0.5732438191778932,0.29032162941697703,-0.4258349284728192,nan,nan,0.6136808848324418,0.39239882578557644,nan,nan,nan
542,fa-en,ad,5,0.09065143658708973,0.6114206665422133,-0.1535999814236172,nan,nan,0.9265234791244691,-0.06936494976153296,nan,nan,nan
543,fa-en,ad,5,0.09065143658708973,0.9004097999549259,0.8808928173633503,nan,nan,0.7179617495964509,0.8541626013326858,nan,nan,nan
544,fa-en,ad,5,-0.9881783540310076,0.5150909554046423,0.1730819550354252,nan,nan,-0.35960718629830984,-0.8004909277111228,nan,nan,nan
545,fa-en,ad,5,-0.11681583083946746,-2.3105805712974363,-1.242539769620425,nan,nan,-0.04676459200628254,-0.9159318715979002,nan,nan,nan
546,fa-en,ad,5,-0.49025691220727036,0.38665134055454786,-0.09915299201377678,nan,nan,-0.6376894923356674,0.19999725264094753,nan,nan,nan
547,fa-en,ad,5,-0.8636979935750733,0.09766220714183528,-1.1336457908007442,nan,nan,0.8570029026151297,-1.108333444742529,nan,nan,nan
548,fa-en,ad,5,-0.7807110866044504,0.9004097999549259,0.11863496562558479,nan,nan,0.9960440556338085,0.5078397696723538,nan,nan,nan
549,fa-en,ad,5,0.6715597853814498,0.7719701851048313,0.22752894444526559,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
550,fa-en,ad,5,-0.11681583083946746,0.09766220714183528,-0.4258349284728192,nan,nan,-0.6376894923356674,0.2769578818987991,nan,nan,nan
551,fa-en,ad,5,1.5844157620583015,0.6756404739672605,0.9897867961830311,nan,nan,1.1003249203978176,1.200485432993018,nan,nan,nan
552,fa-en,ad,5,0.1736383435577126,0.9004097999549259,0.5542108809043079,nan,nan,0.9960440556338085,0.8156822867037601,nan,nan,nan
553,fa-en,ad,5,-0.07532237735415602,0.9004097999549259,0.7175518491338292,nan,nan,0.9612837673791388,0.6232807135591312,nan,nan,nan
